system:index,2019_06_01_ndvi,2019_06_01_ndwi,2019_06_03_ndvi,2019_06_03_ndwi,2019_06_06_ndvi,2019_06_06_ndwi,2019_06_08_ndvi,2019_06_08_ndwi,2019_06_11_ndvi,2019_06_11_ndwi,2019_06_13_ndvi,2019_06_13_ndwi,2019_06_16_ndvi,2019_06_16_ndwi,2019_06_18_ndvi,2019_06_18_ndwi,2019_06_21_ndvi,2019_06_21_ndwi,2019_06_23_ndvi,2019_06_23_ndwi,2019_06_26_ndvi,2019_06_26_ndwi,2019_06_28_ndvi,2019_06_28_ndwi,2019_07_01_ndvi,2019_07_01_ndwi,2019_07_03_ndvi,2019_07_03_ndwi,2019_07_06_ndvi,2019_07_06_ndwi,2019_07_08_ndvi,2019_07_08_ndwi,2019_07_11_ndvi,2019_07_11_ndwi,2019_07_13_ndvi,2019_07_13_ndwi,2019_07_16_ndvi,2019_07_16_ndwi,2019_07_18_ndvi,2019_07_18_ndwi,2019_07_21_ndvi,2019_07_21_ndwi,2019_07_23_ndvi,2019_07_23_ndwi,2019_07_26_ndvi,2019_07_26_ndwi,2019_07_28_ndvi,2019_07_28_ndwi,2019_07_31_ndvi,2019_07_31_ndwi,2019_08_02_ndvi,2019_08_02_ndwi,2019_08_05_ndvi,2019_08_05_ndwi,2019_08_07_ndvi,2019_08_07_ndwi,2019_08_10_ndvi,2019_08_10_ndwi,2019_08_12_ndvi,2019_08_12_ndwi,2019_08_15_ndvi,2019_08_15_ndwi,2019_08_17_ndvi,2019_08_17_ndwi,2019_08_20_ndvi,2019_08_20_ndwi,2019_08_22_ndvi,2019_08_22_ndwi,2019_08_25_ndvi,2019_08_25_ndwi,2019_08_27_ndvi,2019_08_27_ndwi,2019_08_30_ndvi,2019_08_30_ndwi,BUFF_DIST,Beaver_P_1,Beaver_P_2,Beaver_P_3,Beaver_P_4,Beaver_P_5,Beaver_P_6,Beaver_Pon,Control_Po,ORIG_FID,Shape_Area,Shape_Leng,.geo
0000000000000000008f,,,0.5218553076760342,-0.37636607476196826,0.5541276029033857,-0.39827759918951783,,,,,,,0.6130065033910882,-0.43364599051676556,0.13990295609656342,-0.156667767366289,0.23741558554878178,-0.1433068522316514,0.5762497381174028,-0.4133858104752316,,,0.6638844266638996,-0.479448433973327,,,,,0.6311900089413515,-0.4590155165836237,,,,,0.28794378099666457,-0.16283118564711008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5566187546036225,-0.3990339462077285,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,143.0,,,178,143.0,150,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.7659931944619,63.218897083128304],[-155.76597091682743,63.21885735761244],[-155.76594849023692,63.2188131916193],[-155.76590700271294,63.2187781431957],[-155.7658454122538,63.21874329258362],[-155.76577432861478,63.218713055426036],[-155.76569367737332,63.21868732228515],[-155.76561333888742,63.218666059212374],[-155.76552349240896,63.21865382038468],[-155.7654243908105,63.21865055563521],[-155.76532543809927,63.21865173128095],[-155.76523660391302,63.218657233646404],[-155.7651385143888,63.21867171006576],[-155.7650607362877,63.21869494945957],[-155.76498312177822,63.218722440083766],[-155.7649158637716,63.21875439654872],[-155.76486836658495,63.21879050689567],[-155.76483100272125,63.218826533228096],[-155.764803995518,63.21887124710302],[-155.76479636233694,63.21891131372718],[-155.76479901148394,63.2189557368475],[-155.76482143661448,63.21899990306499],[-155.76486339966843,63.219039451662226],[-155.76490505027996,63.21907453012832],[-155.76497628317955,63.219109208361765],[-155.76504721844253,63.21913500558194],[-155.7651275581123,63.21915626911436],[-155.76521771880817,63.21917297843495],[-155.76530725432855,63.219180747429576],[-155.76540635779315,63.21918401232099],[-155.7655051633005,63.21917839614556],[-155.76559359693823,63.21916850324051],[-155.76568140512612,63.21914967000947],[-155.76575925803147,63.219126539577275],[-155.76583679808564,63.21909893896621],[-155.76589410035982,63.219062684785804],[-155.76594143271245,63.21902654431593],[-155.7659688400954,63.21898622045503],[-155.76598587568012,63.21894161998995],[-155.7659931944619,63.218897083128304]]]}"
00000000000000000090,,,0.43524006322854353,-0.2306216429226229,0.6226077671049005,-0.45977051238378963,,,0.22318585451774592,-0.17576893061490131,,,0.678170236110217,-0.49962111250508084,,,,,0.6390142023493576,-0.4738794590193338,,,0.7141199156406803,-0.5418003535276503,,,,,0.6778812588915554,-0.5131289222828394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44167457330822896,-0.33477957256989366,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,144.0,,,179,144.0,151,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.77656806099205,63.22361875500688],[-155.7765555858597,63.2235744748464],[-155.7765235731656,63.22353481435812],[-155.77648166437098,63.22349537788708],[-155.7764200543893,63.22346053143081],[-155.77634895203371,63.22343029940823],[-155.77627825345797,63.223404457801905],[-155.77618792812638,63.22338331555289],[-155.77609806791745,63.2233710840967],[-155.77599879137475,63.22336779820014],[-155.7759097997767,63.22336886791001],[-155.77581115181445,63.223374522337465],[-155.77572302859062,63.22338889321331],[-155.7756352064241,63.223412145255594],[-155.77555766904857,63.22343975295445],[-155.77550022345977,63.223471572190284],[-155.77544292829754,63.223507832020175],[-155.77540581425512,63.22354822364202],[-155.77537841788163,63.22358855091866],[-155.7753712772219,63.223633119436826],[-155.7753736293386,63.22367307358655],[-155.7753960736045,63.22371723935846],[-155.77543789228636,63.223756756034355],[-155.77548962056454,63.22379163777682],[-155.77555106679876,63.22382645515212],[-155.77562176609536,63.223852297264244],[-155.77570228569905,63.22387358418082],[-155.77579229815288,63.22389025662881],[-155.7758921308405,63.223902373835315],[-155.7759811240775,63.22390130416601],[-155.77608008806928,63.22390011986672],[-155.77617818324947,63.22388563413631],[-155.77626624604852,63.22386674248302],[-155.77634393423585,63.22384357488773],[-155.77641166449882,63.22381611083059],[-155.77646886943847,63.22377993024556],[-155.77651619275196,63.22374378444791],[-155.77654358748936,63.22370345684417],[-155.77656069700498,63.223658773598956],[-155.77656806099205,63.22361875500688]]]}"
00000000000000000091,,,0.47117390874211157,-0.31067725508111965,0.5671400699593554,-0.42327652605237254,,,,,,,0.6426880392720313,-0.4751652617370442,0.3216361155263608,-0.22185550417298522,,,,,0.5974175275276329,-0.4518311649806125,0.6930438721569387,-0.5203828368054255,,,,,0.650446179270256,-0.4875231289035267,,,,,0.27636681187807544,-0.15783274819772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4141331694681465,-0.31559638110142985,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,145.0,,,180,145.0,152,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.75471562550192,63.22605706996942],[-155.7546932077204,63.22601290022215],[-155.75467110120704,63.22597320078685],[-155.75462904910682,63.225933726830824],[-155.7545676157192,63.2258988985167],[-155.75449652081733,63.225868653206604],[-155.75441585371806,63.225842911106525],[-155.75433564528407,63.22582607990189],[-155.75424562782243,63.22580939100601],[-155.75414649655542,63.225806116209],[-155.7540475126273,63.22580728197264],[-155.7539586488194,63.22581277561724],[-155.75387080747655,63.225831600320014],[-155.7537828022542,63.22585039530113],[-155.75370522810474,63.225877988504685],[-155.75363777396768,63.2259099096527],[-155.75359041275428,63.22594604611767],[-155.75355300790372,63.225986480915765],[-155.75352582893458,63.22602675295116],[-155.75351849001152,63.22607129047418],[-155.75352081300562,63.22611124506009],[-155.75354322925293,63.22615541502338],[-155.7535851911623,63.22619496916899],[-155.75362693147508,63.22622997322694],[-155.75369817408813,63.22626465977847],[-155.75376903282435,63.226290544759564],[-155.75384979027717,63.22631620760708],[-155.75393957261346,63.22632853599594],[-155.75402944431627,63.22634078454475],[-155.75412857746548,63.22634405948404],[-155.75422725202858,63.22633842336961],[-155.75431540560263,63.22632406868343],[-155.75440381210603,63.22630966381206],[-155.75448138638265,63.22628207008956],[-155.75455896048038,63.22625447631766],[-155.7546162042734,63.22621830642823],[-155.7546635643358,63.22618216947915],[-155.75469083100558,63.22614181734439],[-155.75470814096744,63.22609716695604],[-155.75471562550192,63.22605706996942]]]}"
00000000000000000092,,,,,0.639146776873941,-0.48977285856273034,,,0.6092489992819146,-0.4376176855381288,,,0.671590107838568,-0.5116331210731767,,,0.6444627804484097,-0.4784764760615916,,,,,0.6848519677007144,-0.5275927446845734,,,,,0.4547173127019157,-0.32944346790214263,,,,,0.3717027817636896,-0.25845212535199147,0.2006921402484487,-0.18329582932104577,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5976886128926137,-0.454965925049554,,,0.3460694456612473,-0.1620568483234638,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,146.0,,,181,146.0,154,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.68350394421537,63.19465440454986],[-155.68349162131756,63.194610124866756],[-155.68345966502406,63.194570528445276],[-155.68341799537023,63.19453098895305],[-155.6833566924061,63.19449613268955],[-155.68328572260035,63.19446585274633],[-155.68321497832395,63.194439932785706],[-155.683124927789,63.19441875546909],[-155.6830351491403,63.19440645752833],[-155.68293609239862,63.19440312559333],[-155.68283717149316,63.194404233295],[-155.68274851638031,63.19440970354714],[-155.68266029641353,63.194424082916285],[-155.682572600996,63.194447291700875],[-155.68249500771688,63.194474833332684],[-155.68242768012283,63.19450673757887],[-155.68238025768756,63.19454283817035],[-155.68234302695544,63.19458319197301],[-155.68231550966155,63.194623488936465],[-155.6823082247844,63.1946680417896],[-155.68231044361224,63.19470798864421],[-155.68233273146473,63.19475216164986],[-155.68237440025825,63.19479170155505],[-155.68242589997152,63.19482669492602],[-155.68248720289284,63.19486155173283],[-155.68255787382873,63.19488736275228],[-155.6826384220241,63.194913146620706],[-155.68272820229657,63.19492544492596],[-155.6828277856984,63.19493760658606],[-155.68291687767857,63.194941045498744],[-155.68301550090578,63.194935468282544],[-155.6831036325543,63.19492116833433],[-155.6831918535528,63.194906788615796],[-155.68327941355608,63.194879139592466],[-155.68334704019688,63.19485170426525],[-155.68340433871137,63.194815576027366],[-155.6834517600025,63.19477947495119],[-155.68347911212825,63.19473914791547],[-155.6834963616872,63.19469448804627],[-155.68350394421537,63.19465440454986]]]}"
00000000000000000094,,,,,0.579444052628842,-0.44217778755322035,,,,,,,,,,,0.64955284880245,-0.47803271024163646,,,0.602438688632531,-0.4414525393585601,0.6837971153842939,-0.5118407009123547,,,,,0.35752360119134796,-0.2363890914226403,,,,,0.08169914160193312,0.004281187879312072,0.10145628225728376,-0.042284686574208315,,,,,,,,,,,,,,,,,,,,,,,,,0.1963451628216943,-0.0713777179785038,0.2667078245945225,-0.16919728240575396,,,0.16212081810572912,-0.03154822767014275,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,148.0,,,184,148.0,156,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.60879186115534,63.24161605496996],[-155.6087794547254,63.24157172740421],[-155.60874778107325,63.241532051141675],[-155.608705866767,63.24149252496883],[-155.6086446853237,63.24145765006648],[-155.60858362965575,63.24142721594002],[-155.60850297924736,63.24140137332071],[-155.60841292071927,63.24138457222511],[-155.60832315165476,63.241372241719986],[-155.60822368493803,63.24136448204867],[-155.60813454629945,63.24136542398805],[-155.60803599924654,63.241375407399616],[-155.6079476545706,63.24138965164242],[-155.607859509246,63.241408446136525],[-155.60778169178894,63.241435942290856],[-155.60772406380153,63.24146759913115],[-155.60766663512786,63.241503806266905],[-155.6076291423413,63.24154422393471],[-155.6076016366367,63.24158454140852],[-155.60759415681565,63.241628989786605],[-155.60760639775782,63.24167328759775],[-155.60761842338326,63.24171322427736],[-155.6076601730248,63.24175272100465],[-155.6077118201724,63.24179219719207],[-155.60777287604432,63.24182263183112],[-155.60784391929107,63.24185296623776],[-155.6079243712135,63.24187425905697],[-155.6080144312598,63.24189106059601],[-155.60811381000104,63.24189890016169],[-155.6082130631396,63.24190229883541],[-155.60830191396053,63.24189688619492],[-155.6084004625162,63.241886902562364],[-155.60848851877736,63.24186818729479],[-155.60856655186382,63.241845051761075],[-155.60863416655926,63.24181329416147],[-155.6086918837489,63.241781557145465],[-155.60873919846827,63.24174100891853],[-155.6087766896966,63.241700590828046],[-155.60879437034106,63.241660403175096],[-155.60879186115534,63.24161605496996]]]}"
00000000000000000095,,,,,0.5830069530795715,-0.43741624227999715,,,,,,,,,,,0.6441738451335841,-0.4678727075546556,,,0.6022781516837676,-0.4383808682136067,0.6851614093090032,-0.5108786610974876,,,,,0.34336438608480396,-0.21900670128844693,,,,,0.16834289042658013,-0.07969082875522908,0.13826894007189686,-0.10888399919323447,,,,,,,,,,,,,,,,,,,,,,,,,0.367792939078308,-0.219976775619442,0.43695141512706814,-0.3083735457958141,,,0.41851065683220784,-0.30407758597290857,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,149.0,,,185,149.0,157,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.62016625128737,63.24296283532435],[-155.6201539913505,63.242918538123995],[-155.62013212565003,63.24287873320677],[-155.62008037343435,63.24283934153692],[-155.62002900239037,63.242804340881385],[-155.6199579489894,63.24277401337209],[-155.61987728989064,63.24274817807639],[-155.61979712345243,63.24273136379451],[-155.61969745420353,63.24271906323245],[-155.61960780935152,63.24271118190961],[-155.61950884975823,63.242712263431194],[-155.61942029540313,63.24272215522995],[-155.61932197120083,63.24273650931795],[-155.61924365807695,63.24275518150689],[-155.61916601682165,63.242782715365685],[-155.61909841557937,63.24281447935351],[-155.6190508254582,63.24285056152497],[-155.6190035262806,63.242891114381756],[-155.6189858602149,63.242931304097766],[-155.61897839815498,63.242975753858396],[-155.61898083324454,63.24302018215484],[-155.61900269764405,63.243059987290565],[-155.61903463894018,63.24309961161131],[-155.61908630073307,63.24313908345258],[-155.61914736748957,63.243169512710324],[-155.6192282446117,63.24319970976822],[-155.61930870342937,63.24322099520795],[-155.61939876840617,63.24323778838066],[-155.61948832512618,63.2432457495871],[-155.61958757771114,63.243249138821994],[-155.61968624789642,63.243243586556176],[-155.61977496740357,63.24323372440043],[-155.61986301456744,63.243215000433004],[-155.6199410369979,63.24319185709148],[-155.62001846098207,63.24315996147377],[-155.6200761644839,63.24312821845846],[-155.62012362603406,63.24308769493947],[-155.62015111359744,63.24304737390061],[-155.62016877798808,63.24300718395459],[-155.62016625128737,63.24296283532435]]]}"
00000000000000000096,,,,,0.5674683026588818,-0.42740694373798604,,,,,,,,,,,0.632304790893613,-0.4593345079277834,,,0.5955246059702709,-0.43131675021312593,0.6839555052204871,-0.5123246933004904,,,,,0.33341752708672184,-0.21179874593030368,-0.06087522707453487,0.0647978477220174,,,0.16171932528684002,-0.07268470288096078,0.17625017677838203,-0.11693459694878611,,,,,,,,,,,,,,,,,,,,,,,,,0.36290455431798735,-0.23035358129460307,0.41323182221719873,-0.2984852411708282,,,0.39638937809016955,-0.30032420132247745,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,150.0,,,186,150.0,158,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.62318354056123,63.242529782342764],[-155.62317127650425,63.242485485484245],[-155.6231393311078,63.242445862331614],[-155.6230976528882,63.2424062908456],[-155.6230362036079,63.24237147270678],[-155.62297513592242,63.242341045558106],[-155.62289464059666,63.24231524220315],[-155.62280457832927,63.24229845180535],[-155.62271464392967,63.242286102187165],[-155.62262509097127,63.2422781435137],[-155.62252604486864,63.24227930726825],[-155.62242759765815,63.24228922312149],[-155.62233917480415,63.24230355797541],[-155.6222511331755,63.2423222837749],[-155.62218331996962,63.242349688357955],[-155.62211563433323,63.24238153375021],[-155.6220582266383,63.24241774838472],[-155.62202084571382,63.24245809151686],[-155.6219933614979,63.24249841291375],[-155.62198581438264,63.24254294251518],[-155.62199807675364,63.24258723947846],[-155.62202019812597,63.242626994194254],[-155.6220518888116,63.242666667498916],[-155.6221036427744,63.242706058308315],[-155.6221647106647,63.24273648596946],[-155.6222357653668,63.24276681218346],[-155.6223259568423,63.24278804393881],[-155.6224160206287,63.24280483477249],[-155.62250566508462,63.242812713984016],[-155.62260491481655,63.242816100649605],[-155.62269375837758,63.24281067713753],[-155.62279220708965,63.24280076106352],[-155.62288033931677,63.24278195515481],[-155.62295843087486,63.24275891932224],[-155.62302595228164,63.24272704353642],[-155.6230836507025,63.24269529905113],[-155.6231310168014,63.24265485400561],[-155.6231683221686,63.24261440093789],[-155.62318598189358,63.24257421055732],[-155.62318354056123,63.242529782342764]]]}"
00000000000000000097,,,,,0.611603716100352,-0.44780387412939887,,,,,,,,,,,0.6338702922369541,-0.44874624941439206,,,0.5909276554637994,-0.42626692631185004,0.6742545508480681,-0.4957266658276442,,,,,0.3418098443523533,-0.21432490015868152,-0.06133266398344592,0.07147946104874343,,,0.10989732402483503,-0.03855194232755561,0.20902746132960656,-0.08847825334717975,,,,,,,,,,,,,,,,,,,,,,,,,0.2449192750735366,-0.1346899029552092,0.27024527415346694,-0.20595066192978104,,,0.292604283732221,-0.24698686038921908,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,151.0,,,187,151.0,159,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.63325179604905,63.24333892511153],[-155.63323964632858,63.24329906969242],[-155.63321763461065,63.243254825888926],[-155.63316586785731,63.243215439535824],[-155.6331143204194,63.24318041437478],[-155.63304342158534,63.24315012424106],[-155.632963049062,63.2431287683164],[-155.63288258684398,63.24310749202427],[-155.63279274062222,63.24309507022708],[-155.63269327544782,63.24308733089101],[-155.63259432251377,63.24308842338229],[-155.63250561432983,63.243098295264105],[-155.63240746654515,63.243112690218],[-155.63232938579276,63.24313573247666],[-155.63225137891706,63.24315888419375],[-155.63218396002839,63.24319068582872],[-155.63213638914763,63.243226773649376],[-155.63209893366758,63.243267200086194],[-155.63207159362221,63.243311965152344],[-155.63206393304105,63.24335205500093],[-155.6320663139822,63.24339637398507],[-155.6320885778229,63.243440568154554],[-155.6321204452226,63.24348026903778],[-155.63217182851722,63.24351526485362],[-155.63223328806677,63.243550078708246],[-155.6323139547013,63.24357590591578],[-155.6323944181012,63.24359718266957],[-155.63248448503515,63.243613966045366],[-155.6325740397607,63.24362191741833],[-155.632673123869,63.243625265871096],[-155.63277194921218,63.243619732447556],[-155.63286049492314,63.24360983053705],[-155.6329486919668,63.243591126449566],[-155.63302660931555,63.24356805390774],[-155.6331043970935,63.243540540419914],[-155.63316178945118,63.24350431995966],[-155.63320935919396,63.24346823165259],[-155.63323699067598,63.24342793697123],[-155.63325425281633,63.24338335361101],[-155.63325179604905,63.24333892511153]]]}"
00000000000000000098,,,0.16005630018239214,0.08492775195039831,0.6128823499157038,-0.4397949520697336,,,,,,,0.32472749951955815,-0.2669892802291138,,,0.6325052665653349,-0.459292274157048,,,0.5865142830793093,-0.42771706499291445,0.6890674749005441,-0.511853999596969,,,,,0.4090085530030586,-0.27978799832519796,-0.06328733606344973,0.07336579016800017,,,0.08075335045080856,-0.005387828953764656,0.05993076262595589,0.032389993662685815,,,,,,,,,,,,,,,,,,,,,,,,,0.14845720146586308,-0.03304762722864921,0.18248764080859456,-0.11673789242946647,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,152.0,,,188,152.0,160,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.64729828329152,63.243889785259746],[-155.6472859834298,63.24384548987254],[-155.64725400793864,63.24380587230723],[-155.647212300564,63.24376630839165],[-155.64715091764583,63.24373142226508],[-155.6470898302161,63.243701006847026],[-155.64700906724113,63.24367526917278],[-155.64691899927035,63.24365849672555],[-155.64682922667478,63.24364619494234],[-155.6467396753295,63.24363825432044],[-155.6466407290543,63.24363935857712],[-155.64654204562876,63.24364934459309],[-155.64645373260592,63.24366361809105],[-155.64636562496503,63.243682441946106],[-155.64629784085454,63.2437098609729],[-155.64623018800432,63.2437417208858],[-155.6461729055279,63.243777868355686],[-155.6461354719479,63.24381829972784],[-155.6461078600649,63.2438585978468],[-155.64610051459087,63.24390315982516],[-155.64611281276686,63.2439474553175],[-155.64613480143032,63.24398717664092],[-155.64616677583174,63.24402679452625],[-155.64621846813517,63.24406625540295],[-155.64627955577143,63.244096671333466],[-155.6463506292151,63.24412698378088],[-155.64644083008645,63.244148197662106],[-155.64653089957756,63.24416497054484],[-155.64662054234617,63.24417283168436],[-155.64671978576004,63.244176198217964],[-155.64680861661546,63.24417075648886],[-155.64690713772563,63.24416074044357],[-155.6469953202392,63.24414202565452],[-155.64707322157696,63.24411894357903],[-155.64714087400517,63.24408708311264],[-155.64719854064234,63.24405532614278],[-155.6472457945689,63.24401476101355],[-155.6472831368556,63.243974408913836],[-155.64730076144312,63.243934214006245],[-155.64729828329152,63.243889785259746]]]}"
00000000000000000099,,,0.10566320813322189,0.1510433968542226,0.5725151857956937,-0.40884800059692533,,,,,,,0.43291192299936576,-0.3272096385420444,,,0.6074155967086015,-0.43090839621678123,,,0.5507161815249879,-0.3932175016187144,0.6580610626205112,-0.4802465501743285,,,,,0.4770739510851363,-0.3265385867947724,-0.06352574446585983,0.06935360013362939,,,0.04596726341795881,0.040912916642115625,0.11078328823040394,-0.06658518389915301,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21803836659211331,-0.12910749080272468,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,153.0,,,189,153.0,161,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.6588845889029,63.24258722330673],[-155.6588724063135,63.24254737005592],[-155.65884028551756,63.24250331474749],[-155.65879856724862,63.24246375496737],[-155.65873717746777,63.24242887492537],[-155.65867608489887,63.2423984655623],[-155.65859554376635,63.24237709709859],[-155.65850525629756,63.24235597237033],[-155.6584153250674,63.24234364969158],[-155.6583159600442,63.24233585221889],[-155.65822684577662,63.242336832003396],[-155.65812834108672,63.24234685758797],[-155.6580400435177,63.242361139835104],[-155.65795217595016,63.242384333624685],[-155.65788402350427,63.24240736836755],[-155.65781664421877,63.24243918507085],[-155.65775912882555,63.24247538812393],[-155.65772171530398,63.242515823201984],[-155.6576945089642,63.24256051505628],[-155.6576868848801,63.24260060705404],[-155.65769919908848,63.24264490132446],[-155.65772149785164,63.24268909117449],[-155.6577533945647,63.242728785592256],[-155.65780488935349,63.24276369093223],[-155.65786627909932,63.24279857151894],[-155.6579369698638,63.242824485913424],[-155.65802742252137,63.242845640945],[-155.658107504015,63.24286250936566],[-155.65820703472917,63.24287033686182],[-155.65830626840105,63.24287369356189],[-155.65839508721453,63.242868243031616],[-155.65849359340507,63.24285821722541],[-155.65858175873387,63.24283949370046],[-155.65865964231725,63.242816403908094],[-155.65872740797232,63.24278897766124],[-155.658784922415,63.242752774059824],[-155.65883245224944,63.242716674961116],[-155.6588698642145,63.24267623946009],[-155.65888708423407,63.24263165180431],[-155.6588845889029,63.24258722330673]]]}"
0000000000000000009a,,,0.10874144494938971,0.1454641781036401,0.5694497982771805,-0.40803074581828813,,,,,,,0.46795396673951783,-0.31142915753494715,,,0.5987505450386604,-0.42192252136439323,,,0.5552346205456594,-0.3978130149895362,0.6606129008403476,-0.4839590919496066,,,,,0.4751105601047933,-0.3255879325723807,-0.059548650504582426,0.0658134663684098,,,0.07909707174297283,-6.604450335359114E-4,0.05740823339265786,-0.0231517234552304,,,,,,,,,,,,,,,,,,,,,,,,,0.09325017764383342,-0.029962598531601842,0.20301182033849907,-0.11317225763126736,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,154.0,,,190,154.0,162,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.65763361830676,63.24289010332116],[-155.6576214371679,63.24285024990138],[-155.6575894073429,63.24280611450226],[-155.6575474364835,63.242766604144194],[-155.65748621089122,63.242731753198996],[-155.65742495470468,63.24270131335469],[-155.65734457685858,63.24267997379369],[-155.65725428868217,63.24265884807031],[-155.65716444607995,63.24264644470651],[-155.65707481065633,63.24263859168531],[-155.65697587405748,63.24263970467789],[-155.65687736721378,63.24264972920777],[-155.65678906749292,63.24266401051445],[-155.6567011974088,63.24268720337658],[-155.65663304280017,63.242710237404836],[-155.65656549718636,63.24274202361612],[-155.65650814307986,63.24277825587577],[-155.65647072720992,63.24281869058755],[-155.6564435185237,63.242863382189846],[-155.65643589263024,63.24290347414282],[-155.65644820520478,63.242947768587776],[-155.6564705025144,63.2429919587201],[-155.6565023981307,63.24303165351965],[-155.65655389236798,63.2430665594486],[-155.65661528173763,63.24310144073116],[-155.6566859726644,63.24312735591358],[-155.65677642603114,63.24314851194211],[-155.65686649295623,63.2431652768878],[-155.65695604037052,63.24317320982234],[-155.65705511183506,63.243176537804096],[-155.65714409625545,63.24317111802161],[-155.65724260459987,63.24316109327011],[-155.65733060844914,63.243142340887],[-155.65740865818364,63.24311928170735],[-155.65747651587537,63.24309177646437],[-155.65753377933234,63.24305562336006],[-155.65758131151236,63.24301952474103],[-155.657618725826,63.242979089606294],[-155.6576361118256,63.242934531887336],[-155.65763361830676,63.24289010332116]]]}"
0000000000000000009b,,,0.13304645015453714,0.1267761904338106,0.5926013950790961,-0.4481413994214133,,,,,,,0.6161187516178455,-0.4494562802006334,,,0.6479588712625938,-0.47582419198779835,,,0.5931768870186295,-0.44360243155243473,0.6912913337935315,-0.5194584258695493,,,,,0.6065667796827944,-0.44824521932489547,-0.055378916611936606,0.06927668073404535,,,0.08486305535148507,0.004264066747972195,0.045070908027505796,-0.06005368347510628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2292513732602773,-0.13861147921540046,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,155.0,,,191,155.0,163,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.66616693932173,63.24226984430739],[-155.66615461305213,63.24222555077967],[-155.66612261738987,63.24218593825504],[-155.6660808018118,63.242146460656485],[-155.6660194065933,63.242111584318984],[-155.66595830968402,63.24208117865468],[-155.66587763313296,63.242055374206466],[-155.66578756920276,63.242038616217144],[-155.6656976396596,63.24202629907522],[-155.66559827794867,63.24201850773669],[-155.66550907896837,63.24201957275369],[-155.6654106716502,63.242029524761136],[-155.6653222926361,63.24204389222777],[-155.665234137419,63.24206262083219],[-155.66515656200747,63.24209018569674],[-155.665098924576,63.24212195152572],[-155.6650414212358,63.24215815824488],[-155.66500410942842,63.2421985160474],[-155.6649766917582,63.24223884850529],[-155.66496921228224,63.2422833820061],[-155.66498153686663,63.24232767563922],[-155.66500354740984,63.24236739353043],[-155.66503554198331,63.24240700637527],[-155.66508725111692,63.242446459035804],[-155.66514834823374,63.2424768652125],[-155.66521942945013,63.242507166297784],[-155.66529980893063,63.2425285005688],[-155.66538987438162,63.24254525900082],[-155.66548949145226,63.242553000643966],[-155.66558872071337,63.2425563512054],[-155.66567753347408,63.24255089515679],[-155.665775942292,63.242540942928045],[-155.66586418796678,63.24252213417864],[-155.6659420616841,63.242499039495435],[-155.66600968254224,63.24246716804773],[-155.6660673193173,63.24243540170487],[-155.66611444977306,63.24239490856451],[-155.6661518496893,63.24235447063197],[-155.6661694455814,63.24231427277634],[-155.66616693932173,63.24226984430739]]]}"
